City,Place,Review,Rating,Name,Date,Raw_Review
Ahmednagar,Amruteshwar Temple,went amrutheshwara temple temple houses huge stone inscription consists kannada poetry reflecting rich knowledge poets era great place,8.0,Anonymous,,"I went to Amrutheshwara Temple. The temple also houses a huge stone inscription, which consists of Kannada poetry, reflecting the rich knowledge of the poets of this era. It is great place to go."
Ahmednagar,Umbrella Falls,umbrella waterfall seasonal time specific enjoy beautiful white umbrella water rushing rains dam releases water water released short period time pm,8.0,Anonymous,,The Umbrella waterfall is not only seasonal but also time specific. you can enjoy the beautiful white umbrella of water rushing down only during the rains and when the dam releases water. Water is released for short period of time from 11am to 2 pm...
Ahmednagar,Vriddheshwar Temple,peaceful place maintained clean visit spending good time,8.0,Anonymous,,A very peaceful place. They have maintained it very well as it was very clean. Must visit for spending a good time.
Ahmednagar,Takali Dhokeshwar - Cave Temple of Shiva,beaten track seldom visited regular tourists centuries old shiva temple wonderful place manner fresh drinking water stored marvelous,8.0,Anonymous,,This is off the beaten track and seldom visited by the regular tourists. It has a centuries old Shiva temple and is a wonderful must see place. The manner in which fresh drinking water is stored is marvelous to see.
Ahmednagar,Randha Falls,grear tourist attractions india happy visit family friends,8.0,Anonymous,,It is a grear tourist attractions of India and even it is very happy to visit there with my family and friends
Ahmednagar,Salabat Khan's Tomb,nice n small city natural beauty credit govt keeps furnish tourist quite horrible remind history n rich culture devlope mughal empire,8.0,Anonymous,,"IT'S nice n Small City with Natural Beauty,  Full Credit to Govt. who Keeps it well Furnish, Without Tourist It Quite Horrible,but Such Its Remind History n How Rich Culture Devlope By Mughal Empire."
Ahmednagar,Mula Dam,nice evening picnic really close waters lot fish fishing rods fish better like fish local incharge dak bungalow,8.0,Anonymous,,Nice to have an evening picnic there. you can go really close to the waters. There is lot of fish you can take you fishing rods and fish. Or better still if you like fish the local incharge of the dak bungalow can take your...
Ahmednagar,Bhandardara Lake (Lake Aurthur Hill),bhandardara bhandardara lake visit place monsoon beautiful lake lovely atmosphere monsoon specially drizzling rain,8.0,Anonymous,,Bhandardara and Bhandardara lake are a must visit place during monsoon very beautiful lake and lovely atmosphere during monsoon specially when drizzling rain is on.
Ahmednagar,Anand Dham,place faith jain jains people comes fulfill manokamna gets definitely completed true soul,8.0,Anonymous,,"A place full of faith...not only for Jain but other than jains also...
People all over comes here to fulfill there manokamna which gets definitely get completed..with true soul"
Ahmednagar,Armoured Corps Centre and School,acc home glorious indian cavalry training centre establishment strictly bounds visitors military establishments security reasons attractions vicinity make ahmednagar place worth visiting,8.0,Anonymous,,"ACC&S is home to the glorious Indian Cavalry (Training Centre). While the establishment is strictly out of bounds for visitors as are all military establishments for security reasons, other attractions in its vicinity make Ahmednagar a place worth visiting. Some of these are as under:..."
Ahmednagar,Agastya Rishi Ashram,like vedic time india right place peaceful amazing experience,8.0,Anonymous,,If you like vedic time of India then this is right place for you. very much peaceful and amazing experience.
Ahmednagar,Shri Siddhivinayak Temple,place calm serene godly moment enter feel closer god inner sanctum remains bit crowded people want catch glimpse idol thousands people visit daily remember god advice,8.0,Anonymous,,"This place is calm,  serene and godly.  The moment you enter here you feel closer to god.  .The inner sanctum remains a bit crowded as people want to catch a glimpse of the idol.  .
Thousands of people visit daily to remember god.  
An advice..."
Ahmednagar,Cavalry Tank Museum,great place word like army definitely love museum proud asia tank museum,8.0,Anonymous,,"Great place..in one word if you like army you definitely love this museum!!!

Go for it...and proud as it is Asia only tank museum...!"
Ahmednagar,Sandhan Valley,loved ponds rappelling covers beautiful view big rocks definitely make fall love place enjoyed lot trek,8.0,Anonymous,,loved the ponds and rappelling it covers... beautiful view and big rocks  will definitely make you to fall in love with the place... enjoyed a lot on the trek..
Ahwa,Mahal Forest,mahal eco campsite bestowed rivers bamboo glides excellent walking trekking options located banks purna river middle purna wildlife sanctuary dang forest,8.0,Anonymous,,"The Mahal Eco Campsite is bestowed with rivers and bamboo glides, with excellent walking and trekking options. It is located on the banks of the Purna River, in the middle of the Purna Wildlife Sanctuary and is a part of the Dang Forest............."
Airari,Mankameshwar Temple,mankameshwar temple kumaon regiment kendra ranikhet temple heart city ranikhet small temple sure history significance like temples photography allowed,8.0,Anonymous,,"Mankameshwar Temple, Kumaon Regiment Kendra Ranikhet is a temple which is in heart of the city Ranikhet.

it is a small temple and i am not sure about its history and significance.

As like in most of the temples photography is not allowed.

As a..."
Aizawl,Solomon's Temple,read going traveling dusty uneven roads leading temple expect come place worship structurally magnificent church really magnificent construction atmosphere,8.0,Anonymous,,"I read this before going there ""When traveling upon the dusty uneven roads leading up to the temple, one doesn’t expect to come upon a place of worship so structurally magnificent."" The church is really magnificent. Although it is still under construction the atmosphere there..."
Aizawl,Vantawang Falls,brilliant site view road opposite hill entire area lush green entire mizoram state unique lovely traffic sense,8.0,Anonymous,,Brilliant site. You can view it from the road itself on opposite hill. Entire area is lush green. The entire Mizoram state is unique with lovely traffic sense.
Aizawl,Sibuta Lung,good site like best mizoram simplicity people place year old story depict love hate story,8.0,Anonymous,,"Good site.
What i like the best in Mizoram was the simplicity of people.
This place is about 300 year old story and depict love and hate story"
Aizawl,Tamdil Lake,km away capital city beautiful lake situated tamdil got know hotel manager hotel stayed aizawl keifang seling reach tamdil beautiful road best,8.0,Anonymous,,"Almost 90 KM away from the Capital city, a beautiful lake is situated in Tamdil. I got to know about this from the hotel manager of hotel I stayed in Aizawl. Via keifang and seling you reach Tamdil through beautiful road. The best part is..."
Aizawl,KV Paradise,durtland hills main road road good drive car charge rs entry fee person seen original taj mahal creating picture mind sort surely,8.0,Anonymous,,"After Durtland Hills main road, road was not good but you can drive car. They charge Rs.10/  as entry fee per person. If you have seen Original Taj Mahal and creating some picture in your mind of that sort , then you will surely be..."
